,syscalls,label
305,5 266 125 192 6 3 3 6 5 33 6 78 6 78 192 78 192 78 192 78 240 240 5 78 192 78 78 3 140 78 140 78 78 78 78 78 78 78 3 78 140 140 78 78 78 78 78 78 78 3 78 78 78 78 78 78 78 78 78 78 240 78 78 78 78 140 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 3 78 78 140 3 78 78 78 78 78 78 78 78 3 78 78 78 140 3 78 140 78 78 78 78 78 78 78 78 78 78 3 78 78 78 78 78 195 78 78 78 78 78 78 140 78 78 78 78 78 3 78 78 192 78 78 78 78 78 78 140 140 140 78 78 78 78 3 78 78 78 192 78 78 78 78 3 78 78 125 78 78 3 78 78 3 78 78 78 78 78 78 78 78 78 78 3 140 78 78 78 78 196 78 195 78 78 78 78 3 78 78 78 140 78 3 78 78 78 78 78 78 6 196 195 195 195 78 78 195 195 78 78 78 78 3 78 140 78 3 78 195 39 140 125 4 78 78 78 78 3 78 3 78 78 78 78 78 78 78 78 78 3 78 78 78 78 78 78 10 78,4
306,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 268 45 45 5 197 192 3 3 6 91 5 197 192,1
307,240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 192 192 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240,1
308,265 3 265 168 3 265 3 3 168 3 168 168 168 265 43 168 168 168 168 168 168 168 168 265 43 168 3 168 168 265 265 265 168 168 265 43 265 3 168 168 265 168 43 265 3 168 3 265 265 168 168 265 265 265 168 265 168 265 3 168 3 265 168 3 3 168 168 265 265 3 265 43 168 168 340 265 265 168 168 168 168 3 265 265 43 3 168 168 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 3 265 43 3 265 43 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 3 265 43 3 43 3 168 195 340 340 3 265 3 168 265 43 3 265 43 168 265 265 168 3 265 265 3 265 168 265 43 3 265 43 3 265 43 168 265 43 3 265 43 168 168 265 43 3 265 43 168 265 265 168 265 43 3 265 168 168 265 43 3 3 168 265 43 3 265 43 168 265 43 3 265 43 3 168 265 43 3 265 43 168 3 168 265 43 168 265 168 265 43 168 340 168 265 43 3 265 168 168 265 43 3 265 43 168 265 168 265 43 3 265 43 43 3 168 265 43 3 265 43 168 265 265 3 168 265 43 3 3 168 168 168 265 43 3 265 43 168 3 168 43 168 168 265 43 195 340 340 3 265 43 168 265 43 3 265 43 168 265 43 3 265 43 168 168 168 168 265 43 3 265 43 3 168 168 3 168 265 43 3 265 265 168 168 265 3 3 3 168 265 43 3 265 43 265 168 265 168 43 3 265 43 168 265 43 43 3 265 43 265 168 265 43 3 265 265 265 43 168 265 43 3 265 43 265 43 3 265 43 3 168 265 168 168 265 43 3 265 43 168 265 43 3 265 43 3 265 43 168 168 265 43 3 265 43 168 265 43 3 265 265 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 3 265 43 3 265 43 265 168 265 265 3 265 43 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 3 265 43 265 3 265 43 168 168 168 265 43 3 265 3 168 265 43 3 265 3 43 168 3 168 3 265 265 265 265 265 43 3 265 43 265 168 265 265 3 168 265 43 195 340 168 265 43 3 265 168 168 168 265 3 3 168 168 168 265 168 265 3 265 43 3 3 168 265 43 265 265 3 168 265 43 3 265 43 3 265 195 340 265 168 3 168 265 43 3 265 43 168 168 265 43 3 265 43 168 168 265 43 3 265 43 168 168 265 168 265 265 168 265 43 3 265 43 3 3 168 265 43 3 265 168 265 43 3 168 265 43 3 265 43 168 168 43 43 3 3 3 265 43 265 265 168 265 168 265 43 3 265 43 265 265 265 43 3 168 265 43 3 265 168 3 168 43 265 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 43 3 265 168 265 43 3 265 43 3 3 168 265 43 3 265 43 265 3 3 265 168 265 43 3 265 43 265 43 265 168 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 3 3 265 3 168 168 265 43 168 340 168 265 43 3 265 43 3 3 265 43 168 168 265 43 3 168 265 168 265 43 3 265 43 265 168 265 43 3 265 43 3 168 265 43 3 265 168 168 265 43 3 265 43 43 43 3 168 265 43 3 265 43 168 265 43 3 265 43 3 168 265 168 265 43 3 265 43 265 265 168 168 3 265 43 168 43 168 265 3 265 43 168 265 43 3 265 43 265 265 43 168 265 43 43 168 265 168 265 43 3 3 168 3,3
309,240 240 240 240 240 240 240 240 78 240 240 78 78 240 78 240 240 240 78 240 265 240 265 240 240 240 240 78 265 78 240 78 240 240 240 78 240 240 240 240 240 240 240 240 240 240 240 78 240 78 240 240 78 240 265 240 240 78 78 265 78 265 78 265 240 240 240 78 78 240 240 240 78 240 240 240 78 78 78 240 78 78 265 78 240 240 240 240 240 240 240 240 240 78 240 240 240 78 240 78 240 240 240 240 78 240 240 240 78 78 78 240 240 240 240 240 240 78 78 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 265 240 78 240 78 78 240 78 265 240 240 240 240 265 78 240 240 240 78 240 240 240 240 240 78 240 240 240 78 240 78 240 240 240 240 240 240 240 240 240 240 240 240 78 265 78 265 240 240 240 240 240 240 78 240 240 78 78 265 240 265 78 240 240 240 240 240 240 78 240 240 240 240 78 240 240 240 240 78 240 240 78 78 265 240 240 78 240 78 265 265 78 78 240 240 240 240 240 240 265 265 78 78 78 240 78 240 240 240 240 240 240 240 78 78 78 78 240 240 240 240 78 265 240 240 240 265 240 240 240 78 240 78 240 240 240 240 240 265 240 240 265 240 240 265 240 78 240 240 78 265 78 265 240 78 240 78 240 78 240 78 240 78 240 240 78 240 78 78 240 78 265 78 265 78 240 240 265 78 240 240 240 240 78 78 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 78 240 78 240 240 240 240 240 265 240 78 265 240 78 240 240 240 240 240 78 78 240 265 78 78 78 240 78 240 240 240 240 240 240 240 240 240 240 240 240 240 240 78 78 240 78 78 265 240 240 78 240 240 240 78 265 78 240 265 240 240 240 240 240 240 240 240 240 240 78 240 240 240 265 78 78 78 240 240 78 265 78 265 240 240 240 78 240 265 240 240 240 240 240 240 240 240 240 78 240 240 265 240 78 240 78 240 240 240 78 240 240 78 240 240 240 240 240 240 240 240 78 240 240 265 265 240 240 78 240 240 240 265 240 240 240 265 265 240 240 240 265 78 78 78 78 240 78 78 240 240 240 240 265 240 78 240 240 240 78 240 265 240 78 78 78 240 240 78 78 240 240 240 240 240 78 78 240 240 240 240 240 78 78 240 78 240 78 240 240 240 240 240 265 78 240 240 240 240 240 78 240 240 78 78 240 265 78 240 265 240 78 240 78 240 78 78 78 240 240 240 240 240 240 78 265 240 78 240 240 78 240 240 265 240 240 265 240 78 240 240 240 240 265 265 240 240 78 240 78 240 240 240 240 265 240 240 78 240 240 78 265 240 240 240 265 240 265 78 240 240 265 78 78 265 78 240 240 240 78 240 240 240 240 265 240 78 240 78 240 265 240 240 240 240 240 240 240 240 78 240 240 78 240 240 240 240 240 240 240 240 240 240 240 240 240 78 240 78 78 78 240 265 240 240 240 240 78 240 78 265 265 240 240 240 240 240 240 240 78 240 78 240 78 240 240 240 240 78 240 78 78 78 240 240 240 240 240 265 265 240 240 240 78 240 78 78 240 240 265 265 78 240 240 240 240 240 240 78 265 78 265 240 240 240 265 240 240 240 240 240 240 240 78 78 240 78 78 78 240 240 240 240 240 78 240 240 265 240 240 240 240 240 240 78 240 240 240 240 240 240 240 242,4
310,78 168 102 168 168 168 102 45 192 183 6 3 268 13 197 6 195 13 196 12 5 168 60 102 168 168 102 45 192 331 13 331 146 168 102 168 168 168 168 102 168 102 163 45 78 104 13 5 197 192 6 91 13 13 13 12 60 104 91 45 5 3 6 5 3 6 5 3 6 104 146 78 78 3 78 4 78 43 78 78 102 168 168 102 168 168 102 192 168 168 168 168 102 168 102 168 102 168 102 168 168 102 168,6
311,3 3 265 265 104 142 265 3 175 175 175 175 175 265 3 142 3 142 3 104 3 3 104 265 265 265 142 104 3 265 142 142 3 142 142 3 104 265 146 146 3 3 175 175 104 146 142 142 142 142 3 104 104 142 104 3 146 142 142 265 3 175 175 142 142 146 142 146 146 142 142 3 3 142 175 265 146 104 3 3 175 3 3 3 142 142 142 146 142 175 142 142 142 175 146 142 3 175 265 142 175 265 142 119 146 265 142 142 142 265 175 142 142 142 142 146 142 175 3 265 3 265 175 142 142 3 265 175 175 175 175 175 119 175 175 175 142 104 265 265 142 265 119 3 142 146 142 146 175 175 175 142 3 265 142 146 146 175 175 142 265 104 142 119 265 104 265 146 146 3 3 146 104 265 142 265 104 3 3 3 3 3 3 142 142 3 142 146 265 175 175 104 265 142 265 142 3 104 175 142 3 175 142 146 104 265 175 119 142 104 3 265 175 142 175 142 146 142 265 142 146 175 146 119 3 119 265 175 175 142 146 265 175 146 119 146 146 3 3 265 175 142 265 265 146 265 146 265 175 142 146 265 265 3 146 142 142 142 104 3 104 265 265 119 3 265 3 146 3 142 265 3 146 3 142 3 104 265 3 104 146 146 3 3 175 3 146 142 142 142 104 3 142 104 104 175 142 3 265 104 142 3 146 142 175 142,5
312,102 102 102 174 174 172 102 174 174 122 142 91 91 91 142 91 5 5 192 6 5 6 5 3 197 192 6 33 5 192 6 125 125 125 91 3 6 91 195 5 197 192 3 3 6 91 5 192 192 6 125 3 6 5 3 195 5 3 3 6 91 195 197 3 3 6 195 5 3 5 5 3 192 192 6 125 3 6 91 195 197 3 3 6 91 13 196 5 3 91 199 195 5 3 3 6 91 5 140 91 5 140 91 6 195 197 3 3 6 91 91 4 4,2
313,13 102 78 102 78 78 142 78 142 102 142 78 78 142 78 102 6 102 13 78 78 142 78 13 102 142 78 146 78 146 146 142 78 146 78 142 142 142 78 102 78 78 102 142 146 102 146 142 78 78 78 78 78 142 195 142 78 102 6 78 78 142 78 13 78 78 142 142 102 142 78 142 146 78 78 78 142 142 78 78 142 78 146 142 142 78 102 13 78 78 142 78 102 78 78 142 78 142 146 195 78 142 146 142 78 102 6 78 78 195 142 78 142 78 142 78 102 142 142 102 102 142 78 102 6 78 78 6 78 78 142 78 102 78 78 142 78 102 195 78 78 142 142 142 142 78 142 78 78 142 78 78 146 78 146 78 78 142 78 102 6 142 78 142 78 102 6 78 78 142 142 102 78 195 142 142 146 102 78 142 78 102 78 78 142 78 102 78 78 142 78 78 142 78 78 78 78 142 78 146 146 78 78 142 78 6 102 142 142 195 78 142 78 78 142 78 13 78 78 142 146 78 142 142 78 78 78 78 142 78 102 78 78 142 78 102 78 78 142 78 146 78 78 146 78 142 142 102 146 78 78 142 78 78 142 78 102 78 78 142 142 195 78 142 78 102 78 142 78 102 78 142 102 102 78 146 78 142 78 142 146 142 142 102 142 146 142 102 142 142 102 13 102 78 146 78 142 142 146 146 142 102 78 142 142 146 78 78 142 78 102 6 78 78 102 142 78 142 142 142 78 78 142 78 146 78 78 142 78 102 78 78 142 78 102 78 78 142 78 146 78 78 142 78 102 78 78 142 78 102 142 102 142 78 102 78 78 142 78 146 142 78 102 78 78 142 78 102 195 78 78 142 78 146 78 78 78 146 6 142 142 78 102 142 78 78 102 146 146 78 78 102 78 78 142 78 102 78 78 142 78 102 78 78 142 78 146 78 78 78 78 142 78 146 78 146 78 78 142 78 102 78 78 142 78 102 78 78 142 78 146 142 142 78 142 78 78 102 78 78 142 78 78 102 142 78 102 78 78 142 78 102 78 78 142 78 146 78 78 142 142 142 78 78 142 6 102 78 142 142 78 78 78 78 142 78 146 78 102 142 146 78 146 78 78 142 78 142 142 142 78 102 13 78 142 78 78 78 146 78 102 195 78 78 142 78 142 78 142 6 102 78 78 142 78 78 146 195 142 78 6 78 142 78 78 78 78 102 142 78 102 78 78 142 78 102 78 78 142 78 146 78 78 78 142 78 78 78 142 78 146 78 78 102 142 78 142 142 78 78 78 78 142 78 142 142 78 78 78 78 142 78 146 78 78 142 78 102 78 78 142 78 78 146 142 142 142 78 78 195 142 78 102 142 102 6 78 78 78 102 102 78 78 78 78 142 78 142 146 102 146 146 142 13 78 142 78 78 142 6 102 78 78 78 142 78,3
314,3 3 3 3 3 3 3 195 5 197 192 3 5 192 125 195 3 192 5 3 192 6 5 192 6 125 125 125 268 5 197 3 91 5 5 6 197 5 5 192 125 125 125 91 5 3 197 192 192 6 125 6 125 3 6 5 5 192 192 192 5 197 192 33 5 3 197 192 6 33 197 192 3 125 125 125 125 125 258 311 240 240 174 175 122 3 6 195 3 5 125 3 3 197 3 3 6 5 5 192 125 3 91 197 6 5 3 199 3 3 91 102 102 192 5 3 125 197 5 6 33 6 91 5 91 5 91 195 3 27 3 102 3 5 33 125 6 5 5 5 125 192 5 3 102 5 142 91 125 6 192 125 3 3 91 91 91,2
315,102 168 168 168 168 168 168 168 168 265 265 168 168 168 265 265 168 265 168 168 168 168 265 168 265 168 265 168 168 168 168 265 102 265 102 168 168 168 102 168 102 265 168 168 265 168 265 265 168 168 168 265 168 168 265 168 168 168 168 168 265 102 168 168 265 168 168 102 168 168 168 168 168 168 168 168 168 168 168 168 102 168 168 168 265 265 168 168 168 168 168 168 168 168 168 168 265 168 168 265 168 168 168 265 265 168 168 168 168 102 168 168 265 265 168 168 265 168 168 168 265 265 168 168 168 168 168 265 168 168 168 168 168 168 168 168 168 265 168 265 168 265 168 168 168 102 168 168 168 102 265 265 168 168 168 168 265 168 168 168 168 168 168 102 168 168 168 168 168 102 168 168 265 168 168 265 168 168 168 168 168 168 168 168 168 168 168 168 168 265 265 168 265 168 168 168 168 168 265 265 168 168 265 168 168 265 168 168 265 168 168 168 168 265 168 168 265 168 168 168 265 168 168 168 265 265 265 265 265 168 168 168 265 168 265 265 168 168 168 168 102 168 168 168 168 168 168 168 168 168 168 168 168 168 265 265 265 265 168 168 168 168 102 168 265 168 168 265 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 102 168 168 168 168 168 168 168 168 168 168 168 168 102 168 168 265 168 168 168 168 168 168 168,1
316,175 192 197 243 141 5 141 141 85 85 85 85 85 85 85 85 3 5 85 3 85 85 141 141 141 85 85 85 85 141 141 5 141 85 5 3 6 85 85 5 85 5 141 85 6 85 85 85 85 85 85 5 85 85 85 85 85 85 141 85 85 141 85 85 85 85 85 85 85 141 85 5 141 85 85 6 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 6 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 3 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4,3
317,4 45 5 192 33 5 192 3 5 5 102 5 195 5 5 6 4 5 5 192 102 168 54 102 6 5 140 197 192 140 91 6 195 4 4 3 3 195 5 197 192 3 240 5 3 197 192 192 6 125 195 5 197 192 3 5 3 197 192 192 192 6 125 5 5 3 197 192 192 192 6 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 125 125 125 91 5 3 197 192 6 5 125 5 192 6 195 197 192 195 3 5 3 192 6 5 5 6 33 192 33 5 125 125 125 125 91 3 6 91 5 192 125 5 125 5 192 125 195 5 3 6 125 3 91 195 3 3 91 3 6 5 3 91 33 5 140 27 174 27 221 3 3 3 3 3 3 3 3 3 3 3 3 221 27 174 27 6 199 201 33 5 140 27 174 27 221 3 3 3 3 13 199,3
318,5 192 192 33 192 192 3 192 192 125 102 3 102 102 5 91 192 6 6 197 5 195 195 91 102 120 4 168 3 6 125 125 140 27 192 5 196 102 142 4 4 13 102 33 102 102 13 5 33 5 140 27 174 33 3 4 102 192 33 5 140 27 174 27 221 3 3 3 3 3 3 3 3 3 3 3 3 221 27 174 27 6 199 201 5 13 102 102 102 13 102 5 140 197 192 140 91 6 142 4 142 3 13 102 142 13 102,3
319,3 3 43 3 168 168 168 265 265 265 3 3 265 168 3 168 265 265 43 168 265 265 168 168 168 43 3 168 265 168 3 265 168 265 265 168 195 168 168 43 43 43 168 43 265 43 168 168 265 168 3 168 3 168 265 340 340 3 168 265 168 168 265 265 168 3 168 265 3 168 265 43 3 3 265 265 3 168 168 168 168 265 43 168 265 168 168 265 43 168 168 168 168 3 168 265 3 265 265 168 265 168 168 265 168 265 3 168 168 3 3 265 168 265 168 3 168 3 168 168 168 168 168 168 3 43 168 265 265 3 168 265 3 168 3 43 168 168 3 265 168 3 168 3 168 3 265 168 43 43 3 3 3 265 168 168 168 265 3 265 43 168 168 265 265 265 265 3 265 265 43 265 43 265 265 168 3 265 168 265 168 265 43 3 43 3 168 265 168 265 3 168 168 265 3 168 265 265 168 265 43 43 3 265 168 265 265 168 3 168 168 3 265 168 3 168 3 265 265 265 3 168 3 168 265 168 43 265 3 168 43 3 3 265 168 168 265 3 265 168 265 43 168 43 3 168 168 168 168 168 43 168 168 265 168 168 265 3 168 265 3 3 3 3 43 168 43 168 168 43 3 43 3 168 168 43 168 265 265 265 43 168 265 43 3 168 168 265 43 3 265 43 265 168 168 168 168 168 168 265 168 265 168 168 265 168 265 168 168 3 265 43 168 168 265 43 3 265 43 168 168 265 168 340 340 168 3 168 43 265 168 168 265 265 168 168 168 168 168 265 168 168 43 168 3 3 43 168 168 265 168 43 265 168 168 3 265 43 265 168 168 265 168 168 3 168 168 3 168 265 43 3 265 43 168 265 265 3 168 168 3 168 168 3 3 168 3 265 168 168 168 168 265 265 43 3 168 168 340 168 3 265 265 168 168 168 168 168 168 168 265 265 265 168 265 168 168 168 3 340 265 43 168 265 265 265 168 168 265 43 3 265 43 168 3 265 265 168 265 168 168 3 265 168 3 3 3 3 265 168 168 43 168 168 265 265 265 168 168 168 168 3 3 168 168 265 168 265 168 168 3 265 168 265 3 168 3 3 168 168 168 168 195 3 168 168 168 168 265 3 168 168 3 168 265 43 3 265 43 168 265 43 3 265 43 168 3 265 168 168 168 168 265 168 168 168 168 3 168 340 168 265 168 265 3 265 43 168 3 168 3 168 3 168 168 265 168 3 265 265 43 168 265 168 265 265 265 265 168 3 265 43 168 168 168 168 168 168 265 43 3 3 168 43 168 168 168 265 168 168 3 3 265 265 3 265 3 265 168 3 265 3 168 265 168 168 168 265 43 3 265 43 3 168 43 265 265 3 168 168 3 168 3 168 265 3 168 43 3 168 265 43 168 3 3 3 168 168 265 168 43 265 265 168 43 168 3 168 43 168 168 3 168 168 265 43 3 265 43 265 3 3 168 265 168 43 168 168 168 265 265 43 168 340 168 3 265 168 3 265 265 265 168 265 265 168 265 43 3 3 265 3 168 168 3 168 168 168 168 168 265 168 168 265 168 3 168 3 168 265 265 168 43 265 168 168 168 265 168 168 43 265 265 168 168 265 168 168 168 265 168 43 3 265 168 265 3 265 168 168 265 43 3 265 43 265 265 3 168 168 43 168 168 3 3 168 265 265 3 168 265 168 3 168 168 168 3 168 168 265 43,2
320,240 240 240 240 78 265 78 265 240 240 240 78 78 78 265 240 78 265 265 240 240 265 240 265 240 240 240 78 240 240 265 78 78 240 240 78 265 78 265 240 240 240 78 240 240 240 78 240 240 240 78 78 240 265 240 240 240 240 265 240 240 78 240 240 240 240 240 240 240 78 78 265 78 240 240 240 240 240 240 240 78 78 240 265 265 265 265 265 78 240 265 240 240 265 265 240 265 240 78 78 240 240 240 265 240 265 240 240 240 240 240 240 240 240 240 240 78 265 78 265 240 240 240 78 265 78 265 240 240 240 240 265 240 240 240 78 265 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 265 240 240 240 240 240 240 240 78 265 265 78 78 240 240 265 240 240 240 78 240 240 240 240 265 240 265 240 240 240 240 78 265 78 240 78 78 240 265 78 265 240 78 240 240 265 240 240 240 240 240 240 240 78 78 78 78 265 240 265 240 240 240 78 78 240 240 78 78 78 240 78 240 78 78 240 240 240 240 240 78 240 265 78 240 240 265 240 240 240 240 265 78 78 240 240 240 240 265 240 78 240 240 240 240 240 78 240 78 78 240 265 240 78 78 78 78 78 265 265 78 265 78 265 78 240 240 240 78 240 265 78 265 78 265 240 240 240 240 240 78 240 240 78 265 78 240 240 78 78 265 78 240 240 240 78 78 78 240 240 78 240 240 240 240 240 78 78 240 240 240 240 240 78 240 265 240 240 240 240 78 240 240 240 240 240 240 240 240 240 265 240 78 78 78 240 78 265 78 265 265 78 240 78 240 240 240 78 240 78 240 240 240 78 78 240 240 240 240 240 240 240 240 240 78 78 240 78 78 78 240 240 240 78 265 240 240 265 78 78 78 265 78 240 240 240 265 265 240 240 240 240 240 240 78 78 240 240 240 265 240 240 240 240 240 265 240 240 240 240 240 240 240 78 240 240 78 78 265 240 78 240 78 240 265 78 240 78 265 78 265 78 265 265 240 240 240 240 240 240 240 78 78 240 240 78 78 78 78 265 240 265 240 240 240 240 240 240 240 240 240 240 78 240 240 240 240 240 240 240 240 78 240 240 265 240 240 240 240 240 78 240 240 240 240 240 240 240 240 265 265 78 265 78 78 265 78 78 78 78 265 240 240 240 240 240 240 240 240 78 240 265 240 78 78 240 240 240 240 265 240 240 78 240 78 240 240 265 240 78 78 265 240 240 240 240 240 240 240 265 265 240 240 240 240 240 240 240 78 240 240 240 240 78 78 78 265 78 240 78 240 240 240 78 240 240 240 240 240 240 78 240 240 240 240 240 78 78 240 240 78 240 240 240 240 240 78 265 265 265 240 240 240 78 240 240 265 265 240 78 78 78 78 78 78 78 240 240 240 240 240 240 240 240 240 78 240 240 265 265 240 240 78 78 240 240 78 240 240 240 265 78 240 240 78 240 78 240 240 240 265 240 265 240 240 240 240 240 265 240 240 265 240 240 240 78 78 78 78 78 78 240 240 240 78 240 240 240 265 240 78 78 240 240 240 240 78 265 240 240 78 78 78 240 240 240 240 265 240 240 240 265 78 240 78 240 240 240 240 240 78 78 240 240 240 240 78 240 78 265 265 240 240 78 240 240 240 240 240 240 240 240 240 78 240 240 240 240 240 240 240 78 265 78 240 240 78 78 240 240 240 240 240 78 78 240 78 78 240 240 265 265 78 240 265 240 78 265 240 240 240 240 78 240 240 240 240 240 78 240 78 240 240 78 240 240 240,4
321,142 78 102 13 78 78 142 78 102 78 78 142 78 102 78 78 142 78 146 78 78 142 78 102 78 78 142 78 102 195 78 78 142 78 146 78 78 142 78 102 6 78 78 78 78 142 195 142 78 78 142 78 78 78 142 142 142 142 146 6 102 146 102 142 142 142 78 102 142 102 142 142 78 78 78 102 142 78 102 78 78 142 78 146 78 78 78 78 142 78 78 142 142 6 102 102 78 78 142 78 102 13 78 78 142 78 142 102 78 6 102 142 6 142 78 78 142 102 78 78 78 142 142 78 142 78 142 142 6 6 142 78 102 13 78 78 142 78 102 78 78 142 78 102 78 78 142 78 146 78 78 6 142 78 102 13 78 78 142 78 102 78 78 142 78 102 78 78 142 78 146 78 78 142 78 102 78 78 142 78 102 195 78 78 142 78 146 78 78 142 78 102 6 78 78 142 78 102 13 78 78 142 78 78 142 142 142 78 142 78 102 142 78 102 78 78 78 146 142 195 146 78 102 142 78 142 78 142 13 142 102 142 78 142 195 78 78 142 78 78 78 78 78 142 78 146 142 142 102 78 102 78 142 6 142 78 142 78 142 142 78 102 142 78 102 102 78 142 78 78 102 195 78 78 6 142 13 78 78 142 142 102 102 142 78 102 78 78 102 78 195 146 78 78 78 78 142 78 142 78 78 142 78 102 13 78 78 142 78 102 78 78 142 78 102 78 78 142 78 146 78 78 142 195 78 78 78 78 78 78 78 78 195 78 142 142 78 78 142 78 78 78 102 142 78 142 102 78 78 78 146 142 78 195 142 78 78 6 102 142 142 78 142 78 142 78 142 6 6 78 6 102 142 78 102 142 142 142 146 78 146 142 142 142 102 146 146 142 142 142 6 142 13 78 102 78 142 142 102 78 142 146 142 146 78 102 142 78 142 102 146 78 142 142 78 102 78 78 142 78 102 195 78 78 142 78 146 78 78 142 78 102 78 142 78 102 13 78 78 142 195 78 78 78 142 195 78 102 142 6,2
